examId,content,options,imagePath,answer
352,許多網友會在網路上爆料黑心或不肖店家，張貼這類發言時，需要注意哪些事項？,"['用字遣詞必須適當，否則可能觸犯誹謗罪', '爆料內容最好附上圖片，這樣就不會被告了', '網路是匿名的，即使有謾罵言論也不會被抓到', '誹謗罪只會罰錢，可以放心在網路上言所欲言', None]",/Image/3ee0a8b1-1a52-42c9-899c-088083160731.jpg,0
353,曾有大學生上網留言「校長行政獨裁」的批評文字，結果被校長提出誹謗告訴；有關網路誹謗罪的敘述，何者為正確？,"['誹謗罪若要成立，網路上的誹謗留言須指名道姓才可', '網路上的文字留言只是心情發洩，不算誹謗', '文字或圖案，加上可辨識的誹謗對象，就可能構成誹謗訴訟', '故意將誹謗對方的姓名寫錯一個字，就不構成誹謗', None]",,2
354,有人在網路討論區公開叫囂對罵，我們應該要採取何種行為較為適當？,"['瞭解事情始末，並指責理虧的一方', '不跟著謾罵，回報討論區管理員處理', '張貼裸露性感的美女圖片，降低網友火氣', '透過人肉搜索，公開叫囂者的個人基本資', None]",/Image/992c4f96-50cb-4cb6-b894-88c477625f37.jpg,1
355,在網路上搜尋到疑似外流的機密資料，下列處置何者較為妥適？,"['分享至討論區，並提供網友下載', '揭露予記者媒體製作獨家新聞', '通報相關單位負責人員處理', '當作沒發現，不聞不問', None]",,2
356,網友在人肉搜索時，未經確認就隨意公布或轉載他人資料，可能會觸犯何種法令或犯罪行為？,"['個人資料保護法', '妨害名譽', '誹謗罪', '以上皆有可能', None]",,3
358,網路流傳虐待動物影片，網友隨即人肉搜索並找到該名惡意飼主，關於人肉搜索我們應擁有何種正確的態度？		,"['人肉搜索是伸張正義，懲奸警惡的行為', '人肉搜索是把雙面刃，容易侵害到當事人的隱私', '以牙還牙，面對惡劣的人不用太客氣', '為了避免被人肉搜索，在網路不可留下真實資料', None]",/Image/2cf0d627-c8fa-48ab-a04e-8b4e41dc2640.jpg,1
359,早期網路霸凌多是文字上的攻擊，但隨著智慧型手機的普及，不少人喜歡利用手機拍照或錄影後直接上傳到網路。試問以下哪種行為「不屬於」網路霸凌？		,"['上傳不當拼貼照片', '趁別人離線時傳送一連串的咒罵字眼', '向老師反映霸凌事件', '以其人之道還治其人之身', None]",,2
360,社群網路上常因「熱心」網友轉貼分享，造成許多社會現象，殊不知這樣的熱心可能導致觸法，請問下列選項何者是「錯誤」的？,"['在社群網路上發文投訴或批評，可能涉及誹謗、妨害名譽等侵權行為', '轉貼分享批評文會違反社會秩序維護法', '只是跟著留言批評、附和者，沒有責任', '涉及商譽等侵權行為，無論故意或過失都構成犯罪', None]",,2
361,透過社群網路發表言論時，下列何種行為是「錯誤」的？		,"['偽冒他人身分發言', '轉貼真實且有用的資訊', '發言內容尊重其他人', '不隨意謾罵或嘲笑', None]",,0
362,立宏在網路聊天室碰到有人刻意發出羞辱言辭，或具性暗示訊息讓立宏感到不舒服時，下列做法何者有誤？,"['忽略或將他封鎖至黑名單', '以牙還牙，用更惡劣的話語回敬他', '向網站管理人員檢舉惡意騷擾', '拍照或留存紀錄，並警告他可能觸法', None]",,1
363,釣魚網頁偷取使用者的帳號與密碼，它的主要用意為何？,"['在地下市場販售被盜的帳號謀利', '冒充受害者的身分進行詐騙', '炫耀自己的駭客技術能力', '以上皆是', None]",,3
364,近來常發生在網路上購買機票或報名參加旅行團，付錢後卻遲遲未收到票券，此時才發現是虛設的旅行社。以下何者才是安全的線上購買機票或旅遊行程的方法？,"['選擇信譽佳的旅行社網站，避免將費用匯款至「個人」帳號', '多方比較各家旅行社網站的機票價格，並選擇最低價者', 'ATM轉帳購票沒有使用信用卡，所以比較安全', '網站設計具備現代感，但沒有標示實體聯絡方式的旅遊網站', None]",/Image/0ebd9add-699d-43ea-9f42-cf384fb460f5.jpg,0
365,阿涵的帳號被朋友加入賣假貨的臉書購物社團，他應該如何處理？,"['趕快來瞧瞧有沒有便宜的東西', '立即向臉書檢舉該社團，並退出社團', '邀請更多朋友加入該購物社團', '與賣家聯繫，並提供通訊方式', None]",,1
366,社群網站能讓我們結交更多的朋友，要怎麼做才能避免網路詐騙？,"['網友提出的要求通通答應', '網友就是朋友，朋友有困難當然要幫忙啦', '發現網友提出的與金錢相關或借錢投資等不合理要求時，要提高警覺', '只要與網友沒有金錢上的往來，就不會被詐騙', None]",/Image/c7cb9c40-c3cd-4a17-9686-a94c3ac30219.jpg,2
367,阿蘭發現她的電子郵件信箱可能被駭客竄改密碼，這時候應該要如何處理？請選出「錯誤」的答案。		,"['自認倒楣，趕快再申請新的帳號密碼', '打電話或寫信請官網的客服人員協助', '趕緊自官方網站更改密碼，且一併修改其他網站的密碼', '檢查被盜用的原因，並確認其他網站的帳密是否也遭盜用', None]",,0
368,某貨運公司傳一封簡訊給阿胖，內容為「您的快遞簽收通知單，收件電子憑證（http://xxxx.yy）」，但阿胖並未購買任何東西，此時的他應該要如何處理？,"['回覆此簡訊', '打電話給發信者', '點進連結查看', '不理會此簡訊', None]",,3
369,某書店來電通知陳老師，他於網路訂購的書籍因訂單程序及付款方式有誤，需要透過ATM取消分期付款。請問下列陳老師的處理方式中何者有誤？	,"['打電話與該書店確認', '打電話向165反詐騙專線確認是否為詐騙', '依照電話指示趕快利用ATM取消分期付款', '這已經是詐騙老梗，不需理會', None]",/Image/fe9e4c14-2968-45cb-9c96-127819de1499.jpg,2
370,當收到一封來路不明的電子郵件，主旨為「填寫問卷 抽百萬名車」，下列哪一種做法不妥當？,"['填寫問卷，並留下個人資料', '到網路上搜尋相關資料，確認此封信的真實性', '此為垃圾郵件，應立即刪除', '將寄件者歸類到垃圾郵件黑名單中', None]",,0
371,利用熱心網友於社群網站設立的演唱會賣票/徵票/交換專區購票時，應注意什麼事情？,"['有便宜的票就趕快匯錢過去，免得被其他人搶走', '非來自於官方售票管道的演場會門票有可能是假票', '把所有便宜的票先買下來，再轉賣給其他人', '已經在網路上聯繫過，直接匯款應該沒關係', None]",,1
372,一名女子透過網路交友，被對方以投資名義詐騙了358萬。請問網路交友時應如何避免自己受到類似的損害？,"['不輕信他人以任何名義要求的借貸行為', '先要求和網友見面，再決定是否要出錢投資', '看網友提出的投資金額大小，再決定要不要提供', '要求網友提供公司網站，只要是設有網站的公司，就是可以信任的投資對象', None]",/Image/99d3f0a0-0fc6-4620-a2f4-0b03786b879d.jpg,0
373,網路購物要慎選可信賴的賣方，但挑選條件「不包括」下列哪一項？,"['是否有良好評價', '是否曾遭檢舉', '提供商品是否多樣', '聯繫資料是否明確', None]",,2
374,收到一封自稱是公司資訊人員寄來的電子郵件，內容為更新漏洞程式，這時應該怎麼做？,"['趕快下載安裝，修補漏洞', '先將檔案儲存到硬碟再安裝', '先打電話向資訊人員確認信件內容後，再決定是否安裝', '轉寄給朋友看看', None]",,2
375,有駭客誘騙網友下載知名女星的裸照，藉此入侵民眾電腦竊取個人資料。請問對於預防類似事件，下列敘述何者「正確」？,"['只有朋友寄的電子郵件，才可以開啟這種附檔', '只要安裝防毒軟體就不會被入侵', '瀏覽網站時，不隨意開啟不明連結', '只瀏覽網站不下載檔案，就不會被駭客入侵', None]",,2
376,有民眾在拍賣網站以6千元標到市價上萬元的筆電，卻始終收不到貨，才知被詐騙。請問下列針對網拍購物安全的敘述何者有誤？	,"['只要賣家的網站有提供詳細的商品說明，就可以放心向他購買', '儘量採貨到付款方式', '低於市價太多的商品要小心查證', '可撥打反詐騙專線，請教正確評選商家的方式', None]",/Image/6e30c1ff-e092-4872-87bc-fa41e2d4e15c.jpg,0
377,有駭客利用特製的 PDF 文件，透過垃圾郵件與惡意網頁，誘使民眾開啟文件後入侵電腦。防範類似事件，下列何者「錯誤」？,"['只有朋友寄來的郵件附檔，才可以直接開啟', '不隨意點擊網頁上的不明連結', '修補軟體漏洞，降低被駭客入侵的風險', '不隨意開啟來路不明的郵件附加檔案', None]",,0
378,平時我們可以如何防範網路詐騙？,"['使用可過濾詐騙網站的軟體', '不點選郵件內的連結，萬一點選，切勿輸入帳號密碼', '當要在網路上輸入信用卡或個人資料時，需注意該網站的可信度', '以上皆是', None]",,3
379,選擇安全的購物網站應該考量的重點是什麼？,"['最多的商品', '網路信賴付款機制', '最便宜的價格', '以上皆是', None]",,1
380,一名女子上網求職，卻被詐騙集團騙走「工作保證金」。請問應如何避免類似的詐騙事件？		,"['不要使用網路求職', '注意相關新聞，並小心求證該公司的可信度', '安裝最好的防毒軟體', '不要使用公用電腦', None]",/Image/ed112118-29e9-4170-86ed-f521f9868619.jpg,1
381,收到陌生人寄來的電子郵件，主旨為「填資料送NBA夢幻隊簽名球」，請問你應該如何處理？		,"['趕快連到網站填寫資料，以免球都送完了', '好東西要與好朋友分享，所以轉寄給其他球迷', '填寫所有親朋好友的資料，增加中獎機率', '這可能是釣魚網站，不要隨意點選連結', None]",/Image/1ab28669-3f2e-4408-85c9-d6d7fcc71e70.jpg,3
382,收到銀行寄來的電子郵件，內容是立即更新個人資料可得一萬點紅利點數，請問你應該如何處理？	,"['立即更新個人資料以獲取紅利點數', '不要點選郵件中的網址，應搜尋該網站的相關資訊，查詢是否真有此活動', '只要確認與該銀行有往來，即表示這封電子郵件沒問題', '點選郵件中的連結，只要網頁確實顯示為該銀行，即可放心填寫資料', None]",/Image/e1b1294a-0d1d-4f78-8c3b-b6f820f74469.jpg,1
383,在拍賣網站上看到最新型的智慧型手機只賣原價的四分之一，以下敘述何者是比較適當的作法？,"['事不宜遲立刻下標，並馬上匯款，先買先贏', '立刻轉寄給親朋好友，團購優惠可以賺更多', '售價過低很可能是詐騙。若決定要購買，應確認賣家可信度，並避免直接匯款', '一定是賣家標錯價格，趕快多買幾', None]",/Image/674416df-f3b2-4988-af13-f23613639705.jpg,2
385,網路購物後，接到來電通知說轉帳付款設定錯誤，若不立即到ATM取消設定，將被重複扣款。請問下列敘述何者正確？,"['立即到ATM操作，以免被扣款', '因為真的有購買對方說的商品，所以這確實是購物公司的來電通知', 'ATM並沒有取消分期付款設定的功能，這一定是詐騙電話，可撥打165反詐騙專線報案', '只要不把提款卡密碼給對方，都不會發生被詐騙的情況', None]",/Image/5e707a12-7fbd-4977-97f8-70e1d74922e9.jpg,2
386,當收到銀行寄來的緊急通知電子郵件，要求更新密碼以策安全，這時應該如何處理？,"['不要開啟信件中的網址連結，應自己輸入銀行的網址', '輸入帳號密碼時，要特別注意是否為真的銀行網站', '可以查詢並撥打銀行電話求證，避免直接使用信件中的聯絡電話', '以上皆是', None]",,3
387,收到社群網站寄來的電子郵件時，請問要如何分辨這是否為詐騙的釣魚郵件？	,"['搜尋該網站的相關資訊，查詢是否真有此訊息', '確認郵件內容有沒有該網站的標識', '立刻點選郵件中的網址，確認是否連到該社群網站', '查看寄件人的署名是否為該社群網站', None]",/Image/e204a12e-e3c7-4b3f-aefa-3524636f317b.jpg,0
388,社群網站 facebook 常被駭客用來詐騙民眾個資或散布電腦病毒。請問下列何者可能是駭客的詐騙伎倆？,"['將網址上 facebook 的 face 改成 faec 的釣魚網站', '宣稱下載檔案就有機會抽中平板電腦', '寄發 facebook 帳號通知郵件，並請民眾開啟附檔', '以上皆是', None]",,3
389,發生網路交易糾紛時，可以向哪個單位或透過哪種方式尋求協助？,"['各縣市政府的消費者保護官員', '到行政院消費者保護會網站 (http://www.cpc.ey.gov.tw) 查詢相關資訊', '撥打全國消費者服務專線1950', '以上皆是', None]",,3
390,facebook 遭駭客入侵會員帳戶，並寄發 E-mail給朋友清單，要求開啟假造的網站連結。請問下列何者為「正確」的因應方式？,"['只要沒有輸入個人資料，點選連結也沒關係', '只要不開啟附檔，就可以點選連結', '即便是朋友寄來的電子信件也有可能被駭客所利用，可先請教寄件人是否有發送過此封信', '寄給其他人，請他們先開', None]",,2
391,一些購物網站的首頁會出現安全交易認證標章，這些標章代表什麼意思？,"['該網站是大公司', '該網站通過驗證機構的交易安全檢驗', '該網站不會被駭客入侵', '以上皆是', None]",,1
392,電腦駭客可能透過哪種方式來騙取我們的帳號與密碼？,"['利用 LINE 等通訊APP傳送假造的釣魚網站連結', '利用電子郵件傳送假造的釣魚網站連結', '利用像是臉書等社群服務平臺的留言區留下假造的釣魚網站連結', '以上皆有可能', None]",,3
393,如果發現某銀行網站是偽造的，但是我已經輸入帳戶資料，我應該怎麼辦？,"['繼續使用信用卡，因為對方只知道信用卡資料，仍然無法盜刷', '繼續使用信用卡，因為盜刷的問題銀行會負責處理', '通知銀行我的信用卡資料外流，並停用該信用卡', '寫信告訴對方，我輸入的資料是錯的', None]",,2
394,詐騙電話手法不斷翻新，下列哪一項「不是」正確的防範觀念？,"['注意時事新聞，留意新的詐騙手法', '只要沒有要求操作 ATM，應該就沒問題', '對於莫名的來電，都應提高警覺心，並向165反詐騙專線查詢', '對於突如其來的好康消息，要提高警覺，不要貪小便宜', None]",,1
395,接到疑似是詐騙電話或釣魚郵件時，請問你應該如何處理？,"['撥打165反詐騙專線求證', '依據來電顯示號碼，上網查詢是不是對方所說的單位', '回撥對方提供的電話號碼求證', '只要不是要求操作ATM，就不用擔心', None]",/Image/e1542ce0-2ec3-4e95-9d9b-80af5ac6e5f4.jpg,0
396,詐騙集團除可以顯示竄改的電話號碼來詐騙外，還可以變更行動電話的序號，躲避警方追查。面對詐騙風行，下列哪一項預防觀念是「錯誤」的？,"['多注意時事新聞，留意手機詐騙事件', '只要不是要求轉帳的電話，應該就沒問題', '不要隨意洩漏個人資料及手機號碼', '突如其來的好康消息，要特別留意', None]",,1
397,接到拍賣賣家來電通知 ATM 轉帳設定錯誤，並指示您去更正設定，下列哪一種處理方式是「錯誤」的？,"['這是詐騙手法，不須理會處理', '向165反詐騙專線查詢', '依對方指示至 ATM 操作取消設定', '以上皆非', None]",,2
398,防止自己淪為詐騙受害者，應該具備下列哪一個觀念？,"['不要隨意留下個人基本資料', '不要貪小便宜', '涉及財務處理的來電，要小心求證', '以上皆是', None]",,3
399,接到購物網站客服人員來電通知信用卡扣款錯誤，且來電號碼顯示 0800，應該如何處理？ ,"['0800 來電應該是真的，依對方指示辦理 ', '與對方確認信用卡號是否正確，若正確則依對方指示辦理', '先上網或打查號臺查詢購物網站的電話號碼，再致電去確認', '不用理會', None]",,2
400,下列對網路釣魚 (Phishing)的敘述，何者是「正確」的？,"['phishing 一詞是結合 phone 和 fishing 而來', '詐騙方式包括冒充知名公司發出假 E-mail，騙取使用者輸入銀行帳號等機密資訊', '詐騙方式包括冒名為修補程式的 E-mail，讓不知情的使用者開啟附加檔案', '以上皆正確', None]",,3
402,一封詐騙的電子郵件可能顯示出合法公司的商標、圖像和網址以取信於消費者，並騙取其個人資料。這一類的電子郵件詐騙行為又稱之為何？,"['網路釣魚', '網路信箱', '網路郵件', '垃圾郵件', None]",,0
403,以下何者為詐騙電子郵件經常出現的特徵，當看到這類信件時，應該要提高警覺？,"['該電子郵件告知你，你已經成為詐騙的受害者', '郵件中顯現出的連結網址與實際連過去的網址不一致', '你從未主動接觸該E-mail的寄件者，也沒有預期會接到與寄件者相關的信件', '以上皆是', None]",,3
404,日前有許多網站留言版被張貼援交詐騙廣告，一旦回覆留言，就會收到黑道的恐嚇與勒索。對於網路援交詐騙的描述，何者正確？,"['援交詐騙訊息會強調「有照片」，加入後可以先提供照片給援交客挑選', '援交詐騙訊息會強調是學生或是上班族兼差，降低援交客的警覺度', '援交詐騙大多數會約在附近有ATM的地點', '以上皆是', None]",,3
405,近期常發生有心人士以「有空來我的部落格逛逛吧」誘騙受害者點選連結，先讓受害者的電腦感染木馬病毒，再盜取帳號詐騙他的朋友。如何才能避免此類狀況發生？,"['安裝防毒程式，電腦就不會中木馬病毒', '許久沒聯絡的朋友突然傳訊息給你時，要特別注意訊息內容的真偽', '因為是用公司電腦上網，若中毒，可以靠資訊人員幫忙解毒，所以可以放心點選超連結', '朋友請我幫忙，一定要幫到底才是好朋友', None]",,1
406,警方破獲網路拍賣名車詐騙集團，該集團透過網拍以低於市場行情價格進行誘騙，詐騙消費者訂金達300萬元。請問在網拍上購物避免被詐騙的描述，何者「不正確」？,"['低於市價太多的商品，可能是商品快要過期，或者有高度的詐騙風險', '注意該店家是否提供清楚的商家地址、聯絡電話、傳真、電子郵件，並加以求證', '促銷活動是商家經常使用的行銷手法，低價品不必過於大驚小怪', '金額過高的商品，如汽車、珠寶、名牌包包，盡量確認商品真偽後才付款', None]",,2
407,收到催繳卡費的信用卡通知電子郵件，下列何種處理方式是「不正確」的？,"['撥打信用卡背面之客服電話確認', '立即點選電子郵件中的連結進行線上轉帳', '到銀行臨櫃辦理繳費', '另外從瀏覽器中輸入銀行網站網址，登入進行線上轉帳', None]",,1
408,胡迪想要避免收到詐騙的電子郵件，下列方法何者有誤？,"['收到疑似詐騙之電子郵件，回信請他不要再寄了', '不隨意提供E-mail資訊', '將詐騙的寄件者封鎖至黑名單', '開啟垃圾郵件過濾', None]",,0
409,阿杏收到老闆傳給她的 LINE 訊息，只有出現一個網站連結，以下阿杏的哪個行為是錯的？,"['老闆傳訊息來應該是急事吧！趕緊點開來看', '直接關掉', '主動聯絡老闆，確認是否有傳送訊息', '先把連結送到防毒網站掃描', None]",,0
410,小郭在拍賣網站看到超級便宜的商品在拍賣，以下小郭的哪個行為是正確的？,"['聯繫賣家確認是否還有商品在販賣', '立刻下標匯款，確保不會被其他人搶光', '先看看賣家的評價，沒有負評就可以相信他', '提問相約面交或是採用貨到付款', None]",,3
411,網路拍賣的詐騙行為，就算是評價優良的賣家也有可能被盜取帳號來進行詐騙，下列辨識方法何者有誤？,"['查看賣家之前的販賣商品紀錄，是否差異過大', '查詢類似商品價格，是否相差過大', '查看賣家的商品說明是否完整', '查看賣家前一筆的交易評價時間，是否間隔過久', None]",,2
412,曾經有惡意程式偽裝成防毒軟體，再強迫使用者購買解毒程式。為了降低惡意程式入侵，程式安裝之前應該進行哪些措施？,"['查詢程式名稱與軟體發布者，不隨意安裝程式', '確認程式來源是否為正式網站，而非網路分享傳檔', '使用掃毒軟體掃描', '以上皆是', None]",,3
413,田蜜蜜在網路人力銀行找到月薪4萬的工作，面試時雇主通知即刻錄用，但要先繳交2萬的保證金，請問田蜜蜜接下來該怎麼做才對呢？,"['工作難找，先繳交保證金', '繳錢免談，婉拒雇主', '請雇主給緩衝期，找朋友借錢', '跟雇主討價還價，少繳一點保證金', None]",,1
414,有些購物網站舉辦優惠活動，限時提供免費加入會員。請問註冊時應注意的事項，下列何者「不正確」？,"['確認網站是否蒐集過多個人資訊。', '查看網站是否提供隱私權聲明。', '優惠活動為限時搶購，快速註冊以免向隅。', '至經濟部商業司查詢是否為合法公司。', None]",,2
415,網路釣魚手法不斷翻新，避免受害的最好方式為何？,"['遇到可疑的網址寄給朋友請他先試驗看看', '若收到軟體更新的信件，不要直接開啟信件中的網站連結，而從公司的官網中進入下載更新軟體', '只要下載防毒軟體就可以避免受到釣魚網站的威脅', '只要網址列有 https:// 即不會受害', None]",,1
418,在社群網站動態消息中，看見好朋友發出「我在這段影片中看到你......」的訊息，點選訊息後，自己的帳號就被盜用了。請問下列哪個處理方式「錯誤」？	,"['利用社群網站的檢舉功能向管理者反映。', '可以到社群網站帳號設定的功能中，找出他人登入自己帳號的IP位址。', '趕快提供帳號密碼，請好朋友協助處理。', '設定社群網站的「登入警告」功能，確保帳號每次被登入時，自己都能收到系統發送的通知。', None]",,2
441,駭客利用熱門新聞議題發送垃圾郵件，引誘民眾開啟含有惡意程式的附檔，散播電腦病毒。當收到這類郵件時，我們應如何處理？		,"['馬上轉寄給親朋好友。', '立刻開啟附加檔案。', '回信給寄件者，告訴對方以後別再寄信。', '不隨意開啟來路不明的附檔，並用防毒軟體進行掃毒。', None]",,3
446,如果你收到社群平臺寄來的郵件，通知會員帳號已全面更新，詳情請見附檔。請問這時你應該怎麼做？,"['呼籲有在使用同樣社群平臺的朋友一起更新帳號，以免以後失聯。', '不點選信件，利用搜尋引擎或直接至官方網站查證。', '趕快打開附檔，用新帳號登入網站。', '馬上回信，請對方不要再寄來了。', None]",,1
452,朋友以電子郵件轉寄給我最新醫學常識的資訊，以下做法何者「正確」？,"['直接刪除。', '轉寄時，原寄件者也必須包含在內，讓對方知道訊息有被轉出。', '最好是將要轉寄的名單提供給對方，請他幫忙轉寄。', '保持謹慎懷疑的態度查證訊息正確性。', None]",,3
463,小春向爸爸借用手機來玩遊戲，突然收到遊戲公司送出的廣告網址連結。請問小春是否應該要點選？	,"['每一支手機都會收到廣告訊息，這很自然，不必緊張，可以點選看看。', '廣告連結說不定有特別的優惠，可以點選或下載玩看看。', '任意點選廣告連結，手機可能會被病毒感染，不可隨意點選或下載不明連結。', '可以點選下載玩玩看，不喜歡再刪掉就可以了。', None]",/Image/17b15f1b-83ab-4799-9439-378bfcd8184a.jpg,2
465,菲絲在下載App時，發現有些App會要求存取一些奇怪的權限，下列哪一個App可能最不安全？	,"['「交通便利貼」App要求存取你的所在位置。', '「愛玩咖相片」App要求存取你的相片。', '「頓點日曆」App要求存取你的行事曆。', '「哈拉手電筒」App要求存取你的所在位置。', None]",/Image/121480c1-15db-4433-86c2-0f28cda01dd7.jpg,3
466,手機也有可能會感染電腦病毒，下列何者「不是」手機中毒後可能會發生的現象？	,"['手機帳單費用變很高。', '上網的流量不正常增加。', '個人資料遭到偷竊。', '手機表面冒出水滴。', None]",/Image/af2e5a36-9c22-4dc1-ad3e-635bb9e35ff6.jpg,3
467,有人傳訊息告訴你，只要把訊息轉寄10位朋友，就可以獲得精美禮物，你應該怎麼辦？	,"['先看禮物是不是我喜歡的，再做決定。', '不理會他，以免垃圾訊息造成朋友的困擾。', '趕快轉寄給 20 位朋友，並請對方寄給我 2 份禮物。', '轉寄完後，趕快打電話問對方禮物如何索取。', None]",/Image/c9a814d1-5f58-4e83-aaa9-4948a8f6b0ca.jpg,1
468,以下幾位同學在使用網路時都有一些特殊的習慣，你能判斷那一位同學可能有出現網路沉迷的情況了嗎？,"['中中在使用電腦之前，會設定每隔50分鐘就響起的鬧鐘，當鬧鐘響起後就會起身活動 10 分鐘。', '小凱請媽媽每隔1小時就提醒他應該離開電腦螢幕。', '小誠雖然知道應該要先把功課完成，但卻無法克制自己想要玩線上遊戲的念頭。', '小昭請媽媽幫忙規劃使用電腦的時間表，並按訂定的時間確實執行。', None]",/Image/c9365bb9-b645-466b-ab91-9568902e0647.jpg,2
469,網路沉迷是指花了太多時間在玩線上遊戲，我只是花很多時間寫自己的部落格，不算是沉迷。請問這個說法正確嗎？,"['正確，好的部落格需要大量時間經營。', '不正確，若寫部落格所花的時間過多，甚至影響到睡眠時，就有沉迷的傾向。', '不正確，因為寫部落格不需要花很多時間。', '正確，因為部落格不是遊戲，所以不會沉迷。', None]",/Image/a22afd33-573f-49dc-99b8-b888bdf804a1.jpg,1
470,上網時間過多、過度依賴網路，可能會造成網路沉迷。因此，學習管理上網的時間可以避免發生沉迷的問題，請問還有什麼技巧可以幫助我們避免過度上網？,"['遇到問題時，不只是從網路上尋找答案。', '邀請朋友一起玩臉書或是手機遊戲。', '每天都上傳照片更新自己的網路相簿。', '和級數高的遊戲玩家做朋友一起打怪。', None]",/Image/38b69c64-0fef-418d-b0b1-67bad7fee675.jpg,0
471,公共場所隨處可見一直盯著手機或平板電腦的「低頭族」。請問下列有關「低頭族」的敘述何者「錯誤」？	,"['可能導致近視度數加深。', '容易引起脊椎病變。', '低頭族是珍惜光陰，不浪費時間的最佳表現。', '過馬路時還當低頭族是危險行為。', None]",/Image/266cc35f-aba6-4a5c-8b46-770b435bf03c.jpg,2
472,在網路上看到關於朋友的八卦或謠言時，我應該怎麼做？	,"['到處跟其他人談論這個八卦。', '轉貼到自己的部落格，增加人氣。', '不要輕易相信或散布網路上的八卦消息。', '轉寄給親朋好友。', None]",/Image/60e900f6-e76e-4552-9375-2a5cd173ed55.jpg,2
473,網路虛擬世界裡，常發生中年男子偽裝成年輕男女，誘騙結交網友的實際案例。請問網路交友時應如何保護自己避免受騙上當？,"['在瞭解對方之前，不輕易在網路上透露自己的個人資訊。', '以誠相待，將自己的私密資訊都告訴網友。', '將自己的朋友也介紹給網友，這樣有伴會比較安全。', '自己也假冒別人的身分結交網友。', None]",/Image/03445b90-7a9a-4283-b455-737d8a59d17c.jpg,0
474,剛升國一的小美在交友網站上和認識3天的男網友以老公老婆互稱，男網友要求小美傳送清涼照鑑定。請問小美收到這樣的請求後應該如何處理較為正確？	,"['為了不讓對方生氣，趕快傳送自己的清涼照片給對方。', '從網路上找別人的照片寄給對方。', '不理會該名網友的要求，並從交友網站中封鎖或刪除該名網友的好友關係，並將此事告訴師長。', '把這名男網友的個人資料公諸於世，並警告其他女網友避免再次上當。', None]",/Image/ac6c578f-c21d-431a-8bbb-ce6cfcc39015.jpg,2
475,小美最近在網路遊戲認識一位網友，對方向她提出一些要求。請問下列哪一項網友提出的要求是「不合理」的？	,"['兩人相約單獨出去玩，不要告訴其他人。', '互留通訊軟體帳號，分享遊戲心得。', '互留電子郵件信箱，分享遊戲資訊。', '在同一個網路聊天室一起聊天。', None]",/Image/5dd4df6d-74e5-4a06-b7d2-0644ded3659e.jpg,0
476,近六成的臺灣民眾曾在網路上結交朋友。請問關於在網路上進行社交活動的敘述，下列何者是「正確」的？	,"['網路上有許多社群存在，讓志同道合的朋友可以加入', '透過網路交友，每個人都不需面對面交男女朋友', '社交生活都可用網路社交來取代', '可以向剛認識的網友吐露心事與隱私資訊', None]",/Image/7af52ed2-5589-4f93-841a-a24908b96ea4.jpg,0
477,網路交友未必都是壞事，但是要瞭解如何保護自己。請問與網友相約見面時，下列何者是必須要遵守的原則？,"['絕對不單獨赴約，並且須讓家長知道或陪伴。', '注意對方長相是否好看。', '網友提供的食物可以安心食用。', '約在人越少的地方越好。', None]",/Image/7eed7251-7483-4c63-bb1b-b22224a5803f.jpg,0
478,小愛收到表哥傳來的訊息，請她幫忙去便利商店購買遊戲點數。請問下列小愛的處理方式中何者有誤？	,"['打電話問表哥是否有傳訊息。', '這是常見的詐騙手法，不需理會。', '表哥有難一定要幫忙，趕快去便利商店幫他購買遊戲點數。', '表哥的帳號可能被盜用，通知親朋好友要多加留意此類訊息。', None]",/Image/e3ebc2fb-066d-4680-9beb-85ea518af047.jpg,2
479,請問遊戲軟體（包含電腦、電視及掌上型遊樂器使用之遊戲軟體）總共分成幾級？,"['2級（非限制級、限制級）。', '3級（普遍級、輔導級、限制級）。', '4級（普遍級、保護級、輔導級、限制級）。', '5級（普遍級、保護級、輔12級、輔15級、限制級）。', None]",/Image/c3d5804d-9839-44c2-9257-e5a3c22ee7e1.jpg,3
480,使用網路銀行時，請問選擇下列哪一組密碼比較安全？		,"['bank', 'bank1234', 'bankbank', '1Ba23$nK4', None]",/Image/074a5fdb-d4bb-45c0-99b8-6cc8d5ba1000.jpg,3
481,小敏新申請一個電子郵件信箱，請問她應該如何妥善使用呢？	,"['跟好朋友小雪一起共用電子郵件帳號。', '定期收信，並開啟垃圾郵件過濾功能。', '將電子郵件帳號公布在網路上讓網友們知道。', '偽裝身分寄惡作劇的信給同學。', None]",/Image/ccd92dda-be6d-4e59-b213-c07cda861536.jpg,1
491,當智慧型手機被植入惡意程式時，可能會執行那些行為？,"['攔截並讀取手機的簡訊內文。', '將簡訊發送至特定號碼。', '自動撥打電話。', '以上皆是。', None]",,3
492,請問下列何者是惡意 Apps 可能產生的行為？,"['在手機使用者不知情的狀況下偷取手機裡頭的相片。', '讀取並傳送手機內的聯絡簿資料至外部。', '在使用者不知情的狀況下，自動發出簡訊。', '以上皆是。', None]",,3
493,請問下列何者是惡意 Apps 可能產生的行為？,"['在手機使用者不知情的狀況下偷取手機裡頭的相片。', '讀取並傳送手機內的聯絡簿資料至外部。', '在使用者不知情的狀況下，自動發出簡訊。', '以上皆是。', None]",,3
